,shop_id,item_id,item_cnt_day
22591,44,15042,1.0
22592,44,15045,2.0
22593,44,15047,1.0
22594,44,15050,2.0
22595,44,15067,1.0
22596,44,15069,8.0
22597,44,15112,1.0
22598,44,15226,1.0
22599,44,15237,1.0
22600,44,15238,3.0
22601,44,15256,6.0
22602,44,15261,2.0
22603,44,15262,1.0
22604,44,15290,1.0
22605,44,15303,1.0
22606,44,15345,1.0
22607,44,15348,1.0
22608,44,15392,1.0
22609,44,15410,1.0
22610,44,15413,1.0
22611,44,15419,1.0
22612,44,15420,1.0
22613,44,15458,1.0
22614,44,15493,2.0
22615,44,15511,1.0
22616,44,15512,1.0
22617,44,15571,2.0
22618,44,15706,1.0
22619,44,15739,2.0
22620,44,15740,1.0
22621,44,15780,1.0
22622,44,15785,1.0
22623,44,15798,1.0
22624,44,15856,1.0
22625,44,15866,1.0
22626,44,15876,1.0
22627,44,15878,1.0
22628,44,15900,1.0
22629,44,16003,2.0
22630,44,16004,1.0
22631,44,16005,1.0
22632,44,16013,1.0
22633,44,16020,1.0
22634,44,16046,1.0
22635,44,16071,1.0
22636,44,16076,1.0
22637,44,16085,1.0
22638,44,16091,1.0
22639,44,16113,2.0
22640,44,16116,1.0
22641,44,16122,1.0
22642,44,16143,1.0
22643,44,16146,1.0
22644,44,16159,1.0
22645,44,16167,4.0
22646,44,16169,5.0
22647,44,16177,1.0
22648,44,16180,1.0
22649,44,16182,1.0
22650,44,16184,2.0
22651,44,16187,1.0
22652,44,16205,1.0
22653,44,16206,1.0
22654,44,16207,1.0
22655,44,16208,1.0
22656,44,16209,1.0
22657,44,16210,1.0
22658,44,16219,2.0
22659,44,16221,3.0
22660,44,16227,1.0
22661,44,16254,1.0
22662,44,16436,1.0
22663,44,16535,1.0
22664,44,16541,1.0
22665,44,16573,1.0
22666,44,16657,1.0
22667,44,16737,1.0
22668,44,16825,1.0
22669,44,16917,1.0
22670,44,16975,1.0
22671,44,17011,1.0
22672,44,17017,1.0
22673,44,17046,2.0
22674,44,17113,1.0
22675,44,17220,1.0
22676,44,17302,1.0
22677,44,17335,1.0
22678,44,17364,1.0
22679,44,17374,1.0
22680,44,17376,1.0
22681,44,17409,2.0
22682,44,17420,1.0
22683,44,17449,1.0
22684,44,17458,1.0
22685,44,17469,1.0
22686,44,17655,1.0
22687,44,17717,2.0
22688,44,17747,1.0
22689,44,17748,1.0
22690,44,17764,1.0
22691,44,17772,2.0
22692,44,17773,1.0
22693,44,17774,1.0
22694,44,17811,2.0
22695,44,17987,1.0
22696,44,18008,1.0
22697,44,18025,1.0
22698,44,18029,1.0
22699,44,18031,1.0
22700,44,18033,1.0
22701,44,18181,1.0
22702,44,18325,1.0
22703,44,18363,1.0
22704,44,18380,1.0
22705,44,18430,1.0
22706,44,18438,1.0
22707,44,18439,1.0
22708,44,18456,2.0
22709,44,18479,1.0
22710,44,18484,1.0
22711,44,18573,1.0
22712,44,18619,1.0
22713,44,18622,2.0
22714,44,18641,2.0
22715,44,18672,1.0
22716,44,18743,1.0
22717,44,18841,1.0
22718,44,18910,1.0
22719,44,19015,3.0
22720,44,19046,1.0
22721,44,19050,2.0
22722,44,19051,2.0
22723,44,19093,1.0
22724,44,19144,1.0
22725,44,19290,1.0
22726,44,19559,1.0
22727,44,19576,1.0
22728,44,19659,1.0
22729,44,19674,1.0
22730,44,19690,1.0
22731,44,19742,1.0
22732,44,19774,1.0
22733,44,19814,1.0
22734,44,19858,1.0
22735,44,19913,1.0
22736,44,20048,1.0
22737,44,20091,1.0
22738,44,20202,1.0
22739,44,20231,1.0
22740,44,20259,1.0
22741,44,20347,1.0
22742,44,20374,1.0
22743,44,20606,1.0
22744,44,20607,1.0
22745,44,20608,2.0
22746,44,20609,1.0
22747,44,20610,1.0
22748,44,20611,1.0
22749,44,20612,1.0
22750,44,20614,1.0
22751,44,20615,2.0
22752,44,20616,1.0
22753,44,20627,1.0
22754,44,20629,2.0
22755,44,20630,1.0
22756,44,20631,1.0
22757,44,20730,1.0
22758,44,20821,1.0
22759,44,20949,13.0
22760,44,21011,1.0
22761,44,21358,1.0
22762,44,21369,1.0
22763,44,21372,1.0
22764,44,21400,1.0
22765,44,21447,1.0
22766,44,21671,1.0
22767,44,21733,1.0
22768,44,21922,1.0
22769,44,21928,2.0
22770,44,21929,1.0
22771,44,21937,2.0
22772,44,21942,2.0
22773,44,21967,1.0
22774,44,22001,1.0
22775,44,22003,1.0
22776,44,22013,1.0
22777,44,22087,10.0
22778,44,22088,15.0
22779,44,22091,1.0
22780,44,22092,2.0
22781,44,22100,1.0
22782,44,22102,2.0
22783,44,22105,1.0
22784,44,22139,1.0
22785,45,31,2.0
22786,45,486,1.0
22787,45,806,1.0
22788,45,961,1.0
22789,45,988,1.0
22790,45,1037,1.0
22791,45,1121,1.0
22792,45,1201,1.0
22793,45,1224,1.0
22794,45,1384,2.0
22795,45,1387,1.0
22796,45,1389,1.0
22797,45,1453,1.0
22798,45,1465,1.0
22799,45,1467,1.0
22800,45,1483,1.0
22801,45,1484,1.0
22802,45,1541,1.0
22803,45,1544,1.0
22804,45,1563,1.0
22805,45,1578,6.0
22806,45,1581,1.0
22807,45,1583,5.0
22808,45,1584,1.0
22809,45,1586,5.0
22810,45,1716,2.0
22811,45,1735,1.0
22812,45,1743,1.0
22813,45,1847,1.0
22814,45,1851,1.0
22815,45,1878,1.0
22816,45,1971,1.0
22817,45,2050,1.0
22818,45,2131,1.0
22819,45,2152,1.0
22820,45,2182,1.0
22821,45,2271,1.0
22822,45,2283,1.0
22823,45,2293,1.0
22824,45,2308,2.0
22825,45,2369,1.0
22826,45,2422,1.0
22827,45,2423,4.0
22828,45,2431,1.0
22829,45,2470,1.0
22830,45,2574,2.0
22831,45,2576,4.0
22832,45,2577,1.0
22833,45,2578,1.0
22834,45,2663,1.0
22835,45,2698,1.0
22836,45,2766,1.0
22837,45,2808,2.0
22838,45,2819,1.0
22839,45,2852,2.0
22840,45,2860,2.0
22841,45,2861,1.0
22842,45,2863,2.0
22843,45,2865,1.0
22844,45,2866,1.0
22845,45,2868,1.0
22846,45,2869,1.0
22847,45,2881,1.0
22848,45,2921,1.0
22849,45,2946,1.0
22850,45,3141,1.0
22851,45,3234,1.0
22852,45,3307,1.0
22853,45,3350,2.0
22854,45,3351,2.0
22855,45,3352,4.0
22856,45,3353,2.0
22857,45,3443,1.0
22858,45,3464,1.0
22859,45,3598,1.0
22860,45,3599,2.0
22861,45,3617,2.0
22862,45,3678,1.0
22863,45,3707,1.0
22864,45,3731,4.0
22865,45,3734,2.0
22866,45,3753,1.0
22867,45,3756,1.0
22868,45,3838,1.0
22869,45,3868,2.0
22870,45,3898,1.0
22871,45,3919,1.0
22872,45,3920,1.0
22873,45,3928,1.0
22874,45,3985,1.0
22875,45,4049,1.0
22876,45,4055,1.0
22877,45,4084,1.0
22878,45,4092,1.0
22879,45,4102,1.0
22880,45,4178,2.0
22881,45,4181,2.0
22882,45,4244,1.0
22883,45,4261,1.0
22884,45,4349,1.0
22885,45,4387,1.0
22886,45,4390,1.0
22887,45,4420,1.0
22888,45,4424,1.0
22889,45,4466,1.0
22890,45,4478,1.0
22891,45,4610,1.0
22892,45,4706,2.0
22893,45,4717,3.0
22894,45,4719,2.0
22895,45,4838,1.0
22896,45,4840,2.0
22897,45,4870,1.0
22898,45,4872,1.0
22899,45,4892,1.0
22900,45,4894,1.0
22901,45,4964,1.0
22902,45,4966,1.0
22903,45,5005,1.0
22904,45,5037,2.0
22905,45,5039,1.0
22906,45,5041,1.0
22907,45,5042,1.0
22908,45,5044,1.0
22909,45,5204,1.0
22910,45,5336,1.0
22911,45,5401,1.0
22912,45,5551,1.0
22913,45,5615,1.0
22914,45,5656,1.0
22915,45,5660,1.0
22916,45,5675,2.0
22917,45,5820,3.0
22918,45,5821,3.0
22919,45,5822,3.0
22920,45,5828,1.0
22921,45,5830,3.0
22922,45,5838,1.0
22923,45,5845,1.0
22924,45,5905,1.0
22925,45,5950,1.0
22926,45,6040,1.0
22927,45,6051,1.0
22928,45,6063,1.0
22929,45,6088,1.0
22930,45,6090,2.0
22931,45,6165,1.0
22932,45,6184,1.0
22933,45,6185,1.0
22934,45,6308,1.0
22935,45,6376,2.0
22936,45,6503,3.0
22937,45,6625,1.0
22938,45,6710,1.0
22939,45,6713,1.0
22940,45,6738,1.0
22941,45,6834,1.0
22942,45,6926,1.0
22943,45,7071,1.0
22944,45,7172,1.0
22945,45,7202,1.0
22946,45,7223,5.0
22947,45,7224,12.0
22948,45,7657,2.0
22949,45,7673,1.0
22950,45,7713,1.0
22951,45,7780,2.0
22952,45,7790,2.0
22953,45,7793,1.0
22954,45,7834,1.0
22955,45,7856,1.0
22956,45,7872,3.0
22957,45,7877,2.0
22958,45,7893,1.0
22959,45,7929,1.0
22960,45,7933,1.0
22961,45,7934,1.0
22962,45,7936,1.0
22963,45,8006,1.0
22964,45,8078,1.0
22965,45,8095,1.0
22966,45,8177,1.0
22967,45,8357,1.0
22968,45,8366,1.0
22969,45,8455,1.0
22970,45,8528,1.0
22971,45,8543,1.0
22972,45,8546,3.0
22973,45,8735,1.0
22974,45,8736,1.0
22975,45,8737,1.0
22976,45,8738,2.0
22977,45,8789,1.0
22978,45,8888,1.0
22979,45,9032,1.0
22980,45,9035,1.0
22981,45,9165,1.0
22982,45,9307,1.0
22983,45,9355,1.0
22984,45,9356,4.0
22985,45,9390,1.0
22986,45,9397,2.0
22987,45,9401,2.0
22988,45,9402,1.0
22989,45,9406,1.0
22990,45,9513,1.0
22991,45,9554,1.0
22992,45,9784,1.0
22993,45,9870,1.0
22994,45,9927,2.0
22995,45,9928,1.0
22996,45,9986,1.0
22997,45,10043,1.0
22998,45,10044,1.0
22999,45,10132,1.0
23000,45,10200,3.0
23001,45,10201,26.0
23002,45,10202,22.0
23003,45,10211,1.0
23004,45,10315,1.0
23005,45,10378,1.0
23006,45,10438,1.0
23007,45,10455,1.0
23008,45,10480,1.0
23009,45,10551,1.0
23010,45,10820,1.0
23011,45,10892,1.0
23012,45,10943,1.0
23013,45,10944,1.0
23014,45,11056,1.0
23015,45,11057,1.0
23016,45,11058,1.0
23017,45,11133,1.0
23018,45,11141,1.0
23019,45,11157,1.0
23020,45,11161,2.0
23021,45,11186,1.0
23022,45,11496,1.0
23023,45,11575,1.0
23024,45,11593,1.0
23025,45,11678,1.0
23026,45,11703,1.0
23027,45,11704,1.0
23028,45,11770,1.0
23029,45,11784,3.0
23030,45,11913,1.0
23031,45,11921,2.0
23032,45,11922,2.0
23033,45,11925,3.0
23034,45,11927,3.0
23035,45,11953,2.0
23036,45,12020,2.0
23037,45,12021,4.0
23038,45,12023,1.0
23039,45,12028,1.0
23040,45,12031,1.0
23041,45,12135,1.0
23042,45,12362,1.0
23043,45,12408,1.0
23044,45,12421,1.0
23045,45,12463,1.0
23046,45,12466,1.0
23047,45,12472,1.0
23048,45,12473,1.0
23049,45,12589,1.0
23050,45,12612,1.0
23051,45,12730,1.0
23052,45,12809,1.0
23053,45,12851,1.0
23054,45,12871,1.0
23055,45,12881,1.0
23056,45,12981,1.0
23057,45,13159,2.0
23058,45,13208,1.0
23059,45,13210,1.0
23060,45,13213,1.0
23061,45,13216,1.0
23062,45,13218,2.0
23063,45,13225,1.0
23064,45,13228,1.0
23065,45,13236,1.0
23066,45,13239,1.0
23067,45,13240,1.0
23068,45,13241,3.0
23069,45,13246,1.0
23070,45,13247,5.0
23071,45,13260,1.0
23072,45,13277,2.0
23073,45,13278,2.0
23074,45,13281,2.0
23075,45,13285,1.0
23076,45,13286,2.0
23077,45,13287,3.0
23078,45,13294,1.0
23079,45,13301,1.0
23080,45,13302,1.0
23081,45,13315,1.0
23082,45,13331,1.0
23083,45,13334,2.0
23084,45,13339,1.0
23085,45,13340,1.0
23086,45,13406,1.0
23087,45,13409,1.0
23088,45,13411,1.0
23089,45,13422,1.0
23090,45,13440,1.0
23091,45,13464,1.0
23092,45,13505,4.0
23093,45,13634,1.0
23094,45,13716,1.0
23095,45,13824,1.0
23096,45,13827,1.0
23097,45,13880,1.0
23098,45,13881,2.0
23099,45,13923,1.0
23100,45,14101,1.0
23101,45,14102,1.0
23102,45,14127,1.0
23103,45,14227,1.0
23104,45,14228,1.0
23105,45,14479,1.0
23106,45,14500,1.0
23107,45,14552,1.0
23108,45,14736,1.0
23109,45,14801,1.0
23110,45,14802,2.0
23111,45,14803,2.0
23112,45,14892,1.0
23113,45,14931,3.0
23114,45,14956,1.0
23115,45,14957,2.0
23116,45,14958,2.0
23117,45,15040,1.0
23118,45,15045,1.0
23119,45,15047,1.0
23120,45,15049,1.0
23121,45,15066,1.0
23122,45,15067,1.0
23123,45,15069,4.0
23124,45,15213,1.0
23125,45,15237,1.0
23126,45,15239,1.0
23127,45,15255,1.0
23128,45,15256,5.0
23129,45,15257,2.0
23130,45,15262,1.0
23131,45,15278,1.0
23132,45,15279,1.0
23133,45,15281,1.0
23134,45,15287,2.0
23135,45,15294,1.0
23136,45,15302,1.0
23137,45,15303,1.0
23138,45,15348,1.0
23139,45,15395,1.0
23140,45,15397,1.0
23141,45,15410,1.0
23142,45,15571,1.0
23143,45,15759,1.0
23144,45,15786,1.0
23145,45,16003,1.0
23146,45,16009,1.0
23147,45,16059,1.0
23148,45,16069,1.0
23149,45,16076,1.0
23150,45,16106,1.0
23151,45,16122,1.0
23152,45,16147,1.0
23153,45,16163,2.0
23154,45,16167,1.0
23155,45,16169,1.0
23156,45,16179,1.0
23157,45,16190,1.0
23158,45,16209,2.0
23159,45,16227,1.0
23160,45,16232,1.0
23161,45,16233,1.0
23162,45,16287,1.0
23163,45,16433,1.0
23164,45,16436,1.0
23165,45,16582,1.0
23166,45,16639,1.0
23167,45,16787,1.0
23168,45,16825,3.0
23169,45,17011,4.0
23170,45,17017,1.0
23171,45,17042,1.0
23172,45,17168,1.0
23173,45,17279,1.0
23174,45,17409,1.0
23175,45,17469,1.0
23176,45,17660,1.0
23177,45,17662,2.0
23178,45,17717,6.0
23179,45,17747,1.0
23180,45,17772,1.0
23181,45,17773,1.0
23182,45,17774,1.0
23183,45,17775,4.0
23184,45,17963,1.0
23185,45,18040,1.0
23186,45,18042,1.0
23187,45,18043,1.0
23188,45,18101,1.0
23189,45,18105,1.0
23190,45,18115,1.0
23191,45,18378,1.0
23192,45,18379,1.0
23193,45,18380,1.0
23194,45,18384,1.0
23195,45,18454,1.0
23196,45,18456,1.0
23197,45,18476,1.0
23198,45,18571,1.0
23199,45,18646,1.0
23200,45,18699,1.0
23201,45,19001,1.0
23202,45,19093,1.0
23203,45,19118,1.0
23204,45,19144,1.0
23205,45,19430,1.0
23206,45,19438,1.0
23207,45,19439,1.0
23208,45,19618,1.0
23209,45,19659,1.0
23210,45,19688,1.0
23211,45,19817,1.0
23212,45,19894,1.0
23213,45,20041,1.0
23214,45,20204,1.0
23215,45,20264,1.0
23216,45,20285,1.0
23217,45,20286,1.0
23218,45,20337,1.0
23219,45,20347,1.0
23220,45,20360,2.0
23221,45,20363,1.0
23222,45,20394,1.0
23223,45,20395,1.0
23224,45,20396,1.0
23225,45,20448,1.0
23226,45,20604,1.0
23227,45,20613,1.0
23228,45,20625,1.0
23229,45,20631,1.0
23230,45,20727,1.0
23231,45,20743,1.0
23232,45,20750,1.0
23233,45,20751,1.0
23234,45,20752,1.0
23235,45,20803,1.0
23236,45,20866,2.0
23237,45,20949,28.0
23238,45,21080,1.0
23239,45,21269,1.0
23240,45,21612,1.0
23241,45,21656,1.0
23242,45,21676,1.0
23243,45,21835,1.0
23244,45,21937,1.0
23245,45,21968,2.0
23246,45,22004,1.0
23247,45,22087,1.0
23248,45,22100,3.0
23249,45,22102,1.0
23250,45,22104,1.0
23251,46,33,1.0
23252,46,62,1.0
23253,46,482,1.0
23254,46,486,1.0
23255,46,839,1.0
23256,46,968,1.0
23257,46,982,1.0
23258,46,988,3.0
23259,46,1121,1.0
23260,46,1239,1.0
23261,46,1293,1.0
23262,46,1307,1.0
23263,46,1341,1.0
23264,46,1384,1.0
23265,46,1389,1.0
23266,46,1465,1.0
23267,46,1469,3.0
23268,46,1495,1.0
23269,46,1534,2.0
23270,46,1535,1.0
23271,46,1538,2.0
23272,46,1539,3.0
23273,46,1540,2.0
23274,46,1560,2.0
23275,46,1564,1.0
23276,46,1581,1.0
23277,46,1583,22.0
23278,46,1584,2.0
23279,46,1586,4.0
23280,46,1673,2.0
23281,46,1741,1.0
23282,46,1814,1.0
23283,46,1815,1.0
23284,46,1846,2.0
23285,46,1857,1.0
23286,46,1876,2.0
23287,46,1878,2.0
23288,46,1905,1.0
23289,46,1914,1.0
23290,46,1971,4.0
23291,46,1988,1.0
23292,46,2035,1.0
23293,46,2040,1.0
23294,46,2047,2.0
23295,46,2062,1.0
23296,46,2131,1.0
23297,46,2267,1.0
23298,46,2269,1.0
23299,46,2283,5.0
23300,46,2287,1.0
23301,46,2308,2.0
23302,46,2423,8.0
23303,46,2424,2.0
23304,46,2431,2.0
23305,46,2442,1.0
23306,46,2470,1.0
23307,46,2523,1.0
23308,46,2550,1.0
23309,46,2578,1.0
23310,46,2614,1.0
23311,46,2635,1.0
23312,46,2652,1.0
23313,46,2663,1.0
23314,46,2688,1.0
23315,46,2696,2.0
23316,46,2753,1.0
23317,46,2766,1.0
23318,46,2780,1.0
23319,46,2788,1.0
23320,46,2813,2.0
23321,46,2819,1.0
23322,46,2852,2.0
23323,46,2863,1.0
23324,46,2870,1.0
23325,46,2877,1.0
23326,46,2878,1.0
23327,46,2882,1.0
23328,46,2918,1.0
23329,46,2936,3.0
23330,46,2946,1.0
23331,46,2955,2.0
23332,46,2959,1.0
23333,46,3000,1.0
23334,46,3026,1.0
23335,46,3034,1.0
23336,46,3054,1.0
23337,46,3071,2.0
23338,46,3076,1.0
23339,46,3077,1.0
23340,46,3080,1.0
23341,46,3108,1.0
23342,46,3148,1.0
23343,46,3238,1.0
23344,46,3239,1.0
23345,46,3274,1.0
23346,46,3331,2.0
23347,46,3341,1.0
23348,46,3343,1.0
23349,46,3344,1.0
23350,46,3350,16.0
23351,46,3351,11.0
23352,46,3352,14.0
23353,46,3353,4.0
23354,46,3423,1.0
23355,46,3442,4.0
23356,46,3444,2.0
23357,46,3445,1.0
23358,46,3479,1.0
23359,46,3480,1.0
23360,46,3552,1.0
23361,46,3558,1.0
23362,46,3599,3.0
23363,46,3656,1.0
23364,46,3688,1.0
23365,46,3731,7.0
23366,46,3732,1.0
23367,46,3733,1.0
23368,46,3734,2.0
23369,46,3756,1.0
23370,46,3823,1.0
23371,46,3833,1.0
23372,46,3837,3.0
23373,46,3838,1.0
23374,46,3839,1.0
23375,46,3851,2.0
23376,46,3898,2.0
23377,46,3916,1.0
23378,46,3917,2.0
23379,46,3928,1.0
23380,46,3960,1.0
23381,46,3970,3.0
23382,46,4003,1.0
23383,46,4024,1.0
23384,46,4055,1.0
23385,46,4084,1.0
23386,46,4085,1.0
23387,46,4103,1.0
23388,46,4178,1.0
23389,46,4181,4.0
23390,46,4231,2.0
23391,46,4240,1.0
23392,46,4244,1.0
23393,46,4248,1.0
23394,46,4271,2.0
23395,46,4335,1.0
23396,46,4348,1.0
23397,46,4351,2.0
23398,46,4357,1.0
23399,46,4365,1.0
23400,46,4367,2.0
23401,46,4385,1.0
23402,46,4387,1.0
23403,46,4388,1.0
23404,46,4413,2.0
23405,46,4455,1.0
23406,46,4478,2.0
23407,46,4493,2.0
23408,46,4551,1.0
23409,46,4610,1.0
23410,46,4615,1.0
23411,46,4706,1.0
23412,46,4719,3.0
23413,46,4722,1.0
23414,46,4806,2.0
23415,46,4838,1.0
23416,46,4839,1.0
23417,46,4841,1.0
23418,46,4870,3.0
23419,46,4872,4.0
23420,46,4885,1.0
23421,46,4892,2.0
23422,46,4894,2.0
23423,46,4944,1.0
23424,46,4962,1.0
23425,46,5003,2.0
23426,46,5036,1.0
23427,46,5039,1.0
23428,46,5041,1.0
23429,46,5042,1.0
23430,46,5043,1.0
23431,46,5232,1.0
23432,46,5233,1.0
23433,46,5240,1.0
23434,46,5270,1.0
23435,46,5323,1.0
23436,46,5470,2.0
23437,46,5551,2.0
23438,46,5583,2.0
23439,46,5605,1.0
23440,46,5655,2.0
23441,46,5656,1.0
23442,46,5657,4.0
23443,46,5660,1.0
23444,46,5661,2.0
23445,46,5666,1.0
23446,46,5668,1.0
23447,46,5669,3.0
23448,46,5670,2.0
23449,46,5671,2.0
23450,46,5672,1.0
23451,46,5675,7.0
23452,46,5820,2.0
23453,46,5821,9.0
23454,46,5822,9.0
23455,46,5823,4.0
23456,46,5828,1.0
23457,46,5839,1.0
23458,46,5840,2.0
23459,46,5905,1.0
23460,46,6051,1.0
23461,46,6081,2.0
23462,46,6117,1.0
23463,46,6156,1.0
23464,46,6165,1.0
23465,46,6184,1.0
23466,46,6185,2.0
23467,46,6257,1.0
23468,46,6286,1.0
23469,46,6311,1.0
23470,46,6342,1.0
23471,46,6377,1.0
23472,46,6407,1.0
23473,46,6436,3.0
23474,46,6476,1.0
23475,46,6503,4.0
23476,46,6505,2.0
23477,46,6507,2.0
23478,46,6618,1.0
23479,46,6641,1.0
23480,46,6676,1.0
23481,46,6695,1.0
23482,46,6727,2.0
23483,46,6728,1.0
23484,46,6766,1.0
23485,46,6847,1.0
23486,46,6888,1.0
23487,46,6926,2.0
23488,46,7003,1.0
23489,46,7004,1.0
23490,46,7005,1.0
23491,46,7029,1.0
23492,46,7067,1.0
23493,46,7075,1.0
23494,46,7087,2.0
23495,46,7135,1.0
23496,46,7164,1.0
23497,46,7220,1.0
23498,46,7223,22.0
23499,46,7224,12.0
23500,46,7233,1.0
23501,46,7255,1.0
23502,46,7270,1.0
23503,46,7315,1.0
23504,46,7327,1.0
23505,46,7338,1.0
23506,46,7452,1.0
23507,46,7459,2.0
23508,46,7460,1.0
23509,46,7493,1.0
23510,46,7499,1.0
23511,46,7534,1.0
23512,46,7655,1.0
23513,46,7725,1.0
23514,46,7736,1.0
23515,46,7790,2.0
23516,46,7792,1.0
23517,46,7809,2.0
23518,46,7812,2.0
23519,46,7834,1.0
23520,46,7836,2.0
23521,46,7853,1.0
23522,46,7856,6.0
23523,46,7863,1.0
23524,46,7872,2.0
23525,46,7879,1.0
23526,46,7893,3.0
23527,46,7894,5.0
23528,46,7895,1.0
23529,46,7932,1.0
23530,46,7933,1.0
23531,46,7972,1.0
23532,46,8035,1.0
23533,46,8065,1.0
23534,46,8093,2.0
23535,46,8218,1.0
23536,46,8244,1.0
23537,46,8327,1.0
23538,46,8352,1.0
23539,46,8363,2.0
23540,46,8397,2.0
23541,46,8528,1.0
23542,46,8543,2.0
23543,46,8544,2.0
23544,46,8546,1.0
23545,46,8547,1.0
23546,46,8548,2.0
23547,46,8550,2.0
23548,46,8569,1.0
23549,46,8656,1.0
23550,46,8690,1.0
23551,46,8702,2.0
23552,46,8736,1.0
23553,46,8737,1.0
23554,46,8738,2.0
23555,46,8779,1.0
23556,46,8839,1.0
23557,46,8871,1.0
23558,46,8918,1.0
23559,46,9015,1.0
23560,46,9165,1.0
23561,46,9355,1.0
23562,46,9390,1.0
23563,46,9507,1.0
23564,46,9532,1.0
23565,46,9554,1.0
23566,46,9894,1.0
23567,46,9927,2.0
23568,46,9928,6.0
23569,46,9930,1.0
23570,46,9976,2.0
23571,46,9986,1.0
23572,46,10093,1.0
23573,46,10164,1.0
23574,46,10200,8.0
23575,46,10201,10.0
23576,46,10202,19.0
23577,46,10207,7.0
23578,46,10209,2.0
23579,46,10210,5.0
23580,46,10216,1.0
23581,46,10292,2.0
23582,46,10298,1.0
23583,46,10300,1.0
23584,46,10315,1.0
23585,46,10342,1.0
23586,46,10346,1.0
23587,46,10349,2.0
23588,46,10381,1.0
23589,46,10382,1.0
23590,46,10449,2.0
23591,46,10476,1.0
23592,46,10480,1.0
23593,46,10485,1.0
23594,46,10491,1.0
23595,46,10515,1.0
23596,46,10553,1.0
23597,46,10554,1.0
23598,46,10987,1.0
23599,46,11011,1.0
23600,46,11046,1.0
23601,46,11056,1.0
23602,46,11057,1.0
23603,46,11058,1.0
23604,46,11106,1.0
23605,46,11159,2.0
23606,46,11160,3.0
23607,46,11186,2.0
23608,46,11188,1.0
23609,46,11242,1.0
23610,46,11354,1.0
23611,46,11576,1.0
23612,46,11592,1.0
23613,46,11607,1.0
23614,46,11703,2.0
23615,46,11704,2.0
23616,46,11784,2.0
23617,46,11811,2.0
23618,46,11921,1.0
23619,46,11930,2.0
23620,46,11938,1.0
23621,46,11975,2.0
23622,46,12020,4.0
23623,46,12021,2.0
23624,46,12023,2.0
23625,46,12081,1.0
23626,46,12082,1.0
23627,46,12105,1.0
23628,46,12125,1.0
23629,46,12134,1.0
23630,46,12193,2.0
23631,46,12194,3.0
23632,46,12360,1.0
23633,46,12380,1.0
23634,46,12463,1.0
23635,46,12467,2.0
23636,46,12477,1.0
23637,46,12478,1.0
23638,46,12552,1.0
23639,46,12610,2.0
23640,46,12612,5.0
23641,46,12671,1.0
23642,46,12708,1.0
23643,46,12751,1.0
23644,46,12778,1.0
23645,46,12795,1.0
23646,46,12796,1.0
23647,46,12828,1.0
23648,46,12830,1.0
23649,46,12899,1.0
23650,46,12935,1.0
23651,46,12974,1.0
23652,46,13075,1.0
23653,46,13076,1.0
23654,46,13105,1.0
23655,46,13159,2.0
23656,46,13208,1.0
23657,46,13210,5.0
23658,46,13211,1.0
23659,46,13212,4.0
23660,46,13213,2.0
23661,46,13216,2.0
23662,46,13217,1.0
23663,46,13218,1.0
23664,46,13225,1.0
23665,46,13233,2.0
23666,46,13234,1.0
23667,46,13237,1.0
23668,46,13240,5.0
23669,46,13241,5.0
23670,46,13246,1.0
23671,46,13247,9.0
23672,46,13248,1.0
23673,46,13253,1.0
23674,46,13254,1.0
23675,46,13258,1.0
23676,46,13274,1.0
23677,46,13278,3.0
23678,46,13279,2.0
23679,46,13281,7.0
23680,46,13285,2.0
23681,46,13286,1.0
23682,46,13287,1.0
23683,46,13292,2.0
23684,46,13294,2.0
23685,46,13300,2.0
23686,46,13308,1.0
23687,46,13317,1.0
23688,46,13323,2.0
23689,46,13330,1.0
23690,46,13331,3.0
23691,46,13332,3.0
23692,46,13334,1.0
23693,46,13339,3.0
23694,46,13340,2.0
23695,46,13415,3.0
23696,46,13449,4.0
23697,46,13457,3.0
23698,46,13458,1.0
23699,46,13460,2.0
23700,46,13463,4.0
23701,46,13464,2.0
23702,46,13499,1.0
23703,46,13505,7.0
23704,46,13512,1.0
23705,46,13656,1.0
23706,46,13661,2.0
23707,46,13675,1.0
23708,46,13699,1.0
23709,46,13741,2.0
23710,46,13802,1.0
23711,46,13818,1.0
23712,46,13826,1.0
23713,46,13827,1.0
23714,46,13860,2.0
23715,46,13867,1.0
23716,46,13869,1.0
23717,46,13880,1.0
23718,46,13901,1.0
23719,46,13958,1.0
23720,46,14019,2.0
23721,46,14020,1.0
23722,46,14137,1.0
23723,46,14152,1.0
23724,46,14153,1.0
23725,46,14227,3.0
23726,46,14228,1.0
23727,46,14243,1.0
23728,46,14260,1.0
23729,46,14286,1.0
23730,46,14396,4.0
23731,46,14398,2.0
23732,46,14400,2.0
23733,46,14421,3.0
23734,46,14458,2.0
23735,46,14479,1.0
23736,46,14525,2.0
23737,46,14552,1.0
23738,46,14575,1.0
23739,46,14736,1.0
23740,46,14801,3.0
23741,46,14803,4.0
23742,46,14808,1.0
23743,46,14839,20.0
23744,46,14840,1.0
23745,46,14956,5.0
23746,46,14957,5.0
23747,46,14958,7.0
23748,46,14964,2.0
23749,46,14965,1.0
23750,46,14966,1.0
23751,46,14967,1.0
23752,46,14968,1.0
23753,46,14973,3.0
23754,46,15040,2.0
23755,46,15045,2.0
23756,46,15067,1.0
